,rank,songname,artist,urls,lyrics_raw,word_counts,unique_word_counts,lyrkl_score,Year
74,75,The-A-Team,Ed-Sheeran,http://genius.com/Ed-Sheeran-The-A-Team-lyrics,"[Verse 1] / White lips, pale face / Breathing in the snowflakes / Burnt lungs, sour taste / Light's gone, day's end / Struggling to pay rent / Long nights, strange men / [Pre-Chorus] / And they say / She's in the Class A Team / Stuck in her daydream / Been this way since 18 / But lately, her face seems / Slowly sinking, wasting / Crumbling like pastries / And they scream / The worst things in life come free to us / [Chorus 1] / Cause she's just under the upper hand / And go mad for a couple of grams / And she don't want to go outside tonight / And in a pipe she flies to the Motherland / Or sells love to another man / It's too cold outside / For angels to fly / Angels to fly / [Verse 2] / Ripped gloves, raincoat / Tried to swim and stay afloat / Dry house, wet clothes / Loose change, bank notes / Weary-eyed, dry throat / Call girl, no phone / [Pre-Chorus] / And they say / She's in the Class A Team / Stuck in her daydream / Been this way since 18 / But lately, her face seems / Slowly sinking, wasting / Crumbling like pastries / And they scream / The worst things in life come free to us / [Chorus 1] / Cause she's just under the upper hand / And go mad for a couple of grams / And she don't want to go outside tonight / And in a pipe she flies to the Motherland / Or sells love to another man / It's too cold outside / For angels to fly / [Bridge] / An angel will die / Covered in white / Closed eyes and hoping for a better life / This time, we'll fade out tonight / Straight down the line / [Pre-Chorus] / And they say / She's in the Class A Team / Stuck in her daydream / Been this way since 18 / But lately, her face seems / Slowly sinking, wasting / Crumbling like pastries / And they scream / The worst things in life come free to us / [Chorus 2] / And we're all under the upper hand / And go mad for a couple of grams / And we don't want to go outside tonight / And in a pipe she flies to the Motherland / Or sells love to another man / It's too cold outside / For angels to fly / Angels to fly / Fly, fly / For angels to fly / To fly, to fly / For angels to die",354.0,135.0,51.4830508475,2013
75,76,Carry-On,Fun,http://genius.com/Fun-Carry-On-lyrics,"[Verse 1] / Well I woke up to the sound of silence / The cars were cutting like knives in a fist fight / And I found you with a bottle of wine / Your head in the curtains / And heart like the fourth of July / [Verse 2] / You swore and said / We are not / We are not shining stars / This I know / I never said we are / [Bridge] / Though I've never been through hell like that / I've closed enough windows / To know you can never look back / [Hook] / If you're lost and alone / Or you're sinking like a stone / Carry on / May your past be the sound / Of your feet upon the ground / Carry on / Carry on, carry on / [Verse 3] / So I met up with some friends / At the edge of the night / At a bar off 75 / And we talked and talked / About how our parents will die / All our neighbours and wives / [Verse 4] / But I'd like to think / I can cheat it all / To make up for the times I've been cheated on / And it's nice to know / When I was left for dead / I was found and now I don't roam these streets / I am not the ghost you want of me / [Hook] / [Interlude] / Woah / My head is on fire / But my legs are fine / After all they are mine / Lay your clothes down on the floor / Close the door / Hold the phone / Show me how / No one's ever gonna stop us now / [Verse 5] / Cause we are / We are shining stars / We are invincible / We are who we are / On our darkest day / When we're miles away / So we'll come / We will find our way home / [Hook] / [Outro] / No one's ever gonna stop us now",274.0,159.0,92.2664233577,2013
76,77,Highway-Dont-Care,Tim-McGraw,http://genius.com/Tim-McGraw-Highway-Dont-Care-lyrics,"[Verse 1 - Tim McGraw] / Bet your window's rolled down and your hair's pulled back / And I bet you got no idea you're going way too fast / You're trying not to think about what went wrong / Trying not to stop 'til you get where you goin' / You're trying to stay awake so I bet you turn on the radio / And the song goes / [Bridge - Taylor Swift] / I can't live without you, I can't live without you, baby / I can't live without you, I can't live without you, baby, baby / [Hook - Tim McGraw] / The highway won't hold you tonight / The highway don't know you're alive / The highway don't care if you're all alone / But I do, I do / The highway won't dry your tears / The highway don't need you here / The highway don't care if you're coming home / But I do, I do / [Verse 2 - Tim McGraw & Taylor Swift] / I bet you got a dead cell phone in your shotgun seat / Yeah, I bet you're bending God's ear talking 'bout me / You're trying not to let the first tear fall out / Trying not to think about turning around / You're trying not to get lost in the sound but that song is always on / So you sing along / [Bridge - Taylor Swift] / I can't live without you, I can't live without you, baby / I can't live without you, I can't live without you, baby, baby / [Hook - Tim McGraw] / The highway won't hold you tonight / The highway don't know you're alive / The highway don't care if you're all alone / But I do, I do / The highway won't dry your tears / The highway don't need you here / The highway don't care if you're coming home / But I do, I do / [Bridge - Taylor Swift] / I can't live without you, I can't live without you, baby / I can't live without you, I can't live without you, baby, baby / [Interlude] / The highway don't care / The highway don't care / The highway don't care / But I do, I do / I can't live without you, I can't live without you, baby / I can't live without I can't live without you, baby, oh baby / The highway don't care / The highway don't care / The highway don't care / But I do, I do / The highway don't care / The highway don't care / The highway don't care / But I do, I do / The highway don't care / The highway don't care / The highway don't care / But I do, I do / [Outro] / I can't live without you, I can't live without you, baby",387.0,100.0,25.8397932817,2013
77,78,Thats-My-Kind-of-Night,Luke-Bryan,http://genius.com/Luke-Bryan-Thats-My-Kind-of-Night-lyrics,"[Verse 1] / I got that real good, feel good stuff / Up under the seat of my big black jacked up truck / Rollin' on 35's / , pretty girl by my side / You got that sun tan skirt and boots / Waiting on you to look my way and scoot / Your little hot self over here / Girl hand me another beer, yeah! / [Hook] / All them other boys want to wine you up and take you downtown / But you look like the kind that likes to take it way out / Out where the corn rows grow, row, row my boat / Floatin’ down the Flint River, catch us up a little catfish dinner / Going to sound like a winner, when I lay you down and love you right / Yeah, that’s my kind of night! / [Verse 2] / Might sit down on my diamond plate tailgate / Put in my country pride hip-hop mixtape / Little Conway, a little T-Pain, might just make it rain / You can hang your / t-shirt on a limb / Hit that bank / and we can ease on in / Soak us up a little moonlight / You know I know what you like, yeah! / [Hook] / All them other boys want to wine you up and take you downtown / But you look like the kind that likes to take it way out / Out where the corn rows grow, row, row my boat / Floatin’ down the Flint River, catch us up a little catfish dinner / Going to sound like a winner, when I lay you down and love you right / Yeah, that’s my kind of night! / Yeah, that’s my kind of night! / [Bridge] / My kinda-- your kind-- is this kind of night / We dance in the dark and your lips land on mine / Oh oh oh oh oh, gonna get our love on / Oh oh oh oh oh, time to get our buzz on / [Hook] / All them other boys want to wine you up and take you downtown / But you look like the kind that likes to take it way out / Out where the corn rows grow, row, row my boat / Floatin’ down the Flint River, catch us up a little catfish dinner / Going to sound like a winner, when I lay you down and love you right / Yeah, that’s my kind of night! / [Outro] / Yeah, that’s my kind of night! / That’s my kind of night! / Yeah, that’s my kind of night! / Come on",386.0,140.0,50.7772020725,2013
78,79,Swimming-Pools-Drank,Kendrick-Lamar,http://genius.com/Kendrick-Lamar-Swimming-Pools-Drank-lyrics,"[Produced by T-Minus] / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Verse 1] / Now I done grew up 'round some people livin' their life in bottles / Granddaddy had the golden flask, / backstroke every day in Chicago / Some people like the way it feels, some people wanna kill their sorrows / Some people wanna fit in with the popular, / that was my problem / I was in a dark room, / loud tunes, / looking to make a vow soon / That I'ma get fucked up, / fillin' up my cup, / I see the crowd mood / Changin' by the minute / and the record on repeat / Took a sip then another sip, then somebody said to me / [Hook] / Nigga, why you babysitting only two or three shots? / I'mma show you how to turn it up a notch / First you get a swimming pool full of liquor, then you dive in it / Pool full of liquor, then you dive in it / I wave a few bottles, then I watch 'em all flock / All the girls wanna play / Baywatch / I got a swimming pool full of liquor and they dive in it / Pool full of liquor, I'mma dive in it / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Verse 2: Kendrick & / his conscience / ] / Okay, now open your mind up and listen me, Kendrick / I am your conscience, if you do not hear me, then you will be history, Kendrick / I know that you're nauseous right now / and I'm hopin' to lead you to victory, Kendrick / If I take another one down, I'ma drown in some poison, abusin' my limit / I think that I'm feelin' the vibe, I see the love in her eyes, I see the feelin' / The freedom is granted as soon as the damage of vodka arrived / This how you capitalize, this is parental advice / Then apparently I'm over influenced by what you are doin' / I thought I was doin' the most 'til someone said to me / [Hook] / Nigga, why you babysitting only two or three shots? / I'mma show you how to turn it up a notch / First you get a swimming pool full of liquor, then you dive in it / Pool full of liquor, then you dive in it / I wave a few bottles, then I watch 'em all flock / All the girls wanna play Baywatch / I got a swimming pool full of liquor and they dive in it / Pool full of liquor, I'mma dive in it / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Break] / I ride, you ride, bang / One chopper, one hundred shots, bang / Hop out, do you bang? / Two chopper, two hundred shots, bang / I ride, you ride, bang / One chopper, one hundred shots, bang / Hop out, do you bang? / Two chopper, two hundred shots, bang / [Hook] / Nigga, why you babysitting only two or three shots? / I'mma show you how to turn it up a notch / First you get a swimming pool full of liquor, then you dive in it / Pool full of liquor, then you dive in it / I wave a few bottles, then I watch 'em all flock / All the girls wanna play Baywatch / I got a swimming pool full of liquor and they dive in it / Pool full of liquor, I'mma dive in it / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Interlude] / (Sherane) / Aw man... where is she taking me... / Where is she taking me... / [Verse 3] / All I have in life is my new appetite for failure / And I got hunger pain that grow insane / Tell me do that sound familiar? / If it do then you're like me, / making excuse that your relief / Is in the bottom of the bottle and the greenest indo leaf / As the window open I release everything that corrode inside of me / I see you joking, why you laugh? Don't you feel bad? / I probably sleep and never ever wake up / Never ever wake up, never ever wake up / In God I trust but just when I thought I had enough / [Skit] / They stomped the homie out over a / bitch? / K-dot, you good, blood? / Now we can drop, ye we can drop you back off / That nigga's straight man, that nigga ain't tripping / We gon' do the same ol' shit / I'mma pop a few shots, they gon' run, they gon' run opposite ways / Fall right in ----'s lap / And he gon' tear they ass up, simple as that / And I hope that bitch that set him up out there, we gon' pop that bitch too / Wait hold up, aye I see somebody / (Car door opens and gunshots are fired) / Aha! Got them niggas, K-dot, you good? / L----, you good? / Yeah blood, I'm good, / Dave, you good? / Dave? Dave, say something - Dave? / These bitch ass niggas killed my brother!",788.0,288.0,105.258883249,2013
79,80,Sure-Be-Cool-If-You-Did,Blake-Shelton,http://genius.com/Blake-Shelton-Sure-Be-Cool-If-You-Did-lyrics,"[Click here to read Blake’s story behind “Sure Be Cool If You Did”] / [Verse 1-Blake Shelton] / I was gonna keep it real like chill like only have a drink or two / But it turned into a party when I started talking to you / Now you're standing in the neon / looking like a high I wanna be on / Baby it's your call, / no pressure at all / [Chorus-Blake Shelton] / You don’t have to throw back your pretty pink lemonade shooter and lean a little closer / You don’t have to keep on smiling that smile that’s driving me wild and when the night is almost over / Meet me in the middle of a moonlit Chevy bench seat / and do a little bit of country song, hanging on / You don’t have to keep me fallin’ like this / But it’d sure be cool if you did / [Verse 2-Blake Shelton] / You can’t shoot me down cause you already knocked me dead / Got me falling apart with my heart talking out of my head / Let your mind take a little back road / Just as far as you wanna go / Baby I’ll do whatever you wanna do / [Chorus-Blake Shelton] / You don't have to throw back your pretty pink lemonade shooter / And lean a little closer / You don't have to keep on smiling that smile that's driving me wild / And when the night is almost over / Meet me in the middle of a moonlit Chevy bench seat / And do a little bit of country song, hanging on / You don't have to keep me falling like this / But it'd sure be cool if you did / [Bridge-Blake Shelton] / Have a night that you'll never forget / And now you're standing in the neon / Looking like a high I wanna be on / [Chorus-Blake Shelton] / You don't have to throw back your pretty pink lemonade shooter / And lean a little closer / You don't have to keep on smiling that smile that's driving me wild / And when the night is almost over / Meet me in the middle of a moonlit Chevy bench seat / And do a little bit of country song, hanging on / You don't have to keep me falling like this / But it'd sure be cool if you did",343.0,117.0,39.9096209913,2013
80,81,Beautiful,Mariah-Carey,http://genius.com/Mariah-Carey-Beautiful-lyrics,"[Intro: Mariah Carey] / Ah, ah, you’re beautiful / (Yeah) / Ah, ah, you’re beautiful / [Verse 1: Miguel] / Hop on the back of my bike / Let the good wind blow through your hair / With an ass like that and a smile so bright / Oh, you’re killing me, you know it ain’t fair, yeah / Ride on through the middle of the night / Let the moonlight kiss your skin / When you dance like that, your jeans so tight / Oh, you’re killing me, baby do it again / [Chorus: Miguel] / You’re beautiful, and your mind is fucking beautiful / And I can’t pretend that that doesn’t mean a thing to me, to me, yeah / You’re beautiful, good lord, you’re fucking beautiful / And I can’t pretend that that doesn’t mean a thing to me, to me, yeah, yeah / [Verse 2: Mariah Carey] / I like when you run red lights / Don’t stop ’til you thrill me, oh how you thrill me / Always in control, how you do it, I don’t know / But I don’t care, take me anywhere / ‘Cause it’s beautiful, ooh you make me feel undressable / And I can’t pretend that that doesn’t mean a thing to me, to me, oh yeah / [Chorus: Miguel & Mariah Carey] / [Outro] / Oh oh oh oh / Yeah yeah / You don’t know what you’re doing darling / Hop on back my bike darling / Oh-oh-oh, oh-oh-oh / Don’t you worry darling",205.0,95.0,44.0243902439,2013
81,82,Troublemaker,Olly-Murs,http://genius.com/Olly-Murs-Troublemaker-lyrics,"[Intro: Flo Rida] / You're a troublemaker, you're a troublemaker / You ain't nothing but a troublemaker, girl / [Verse 1] / You had me hooked again from the minute you sat down / The way you bite your lip got my head spinnin' around / After a drink or two I was putty in your hands / I don't know if I have the strength to stand / , oh oh oh... / [Pre-Chorus] / Trouble troublemaker, yeah, that's your middle name, oh oh oh... / I know you're no good but you're stuck in my brain / And I wanna know... / [Chorus] / Why does it feel so good but hurt so bad / , oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker! / [Verse 2] / It's like you're always there in the corners of my mind / I see a silhouette every time I close my eyes / There must be poison in those finger tips of yours / Cause I keep comin' back again for more / , oh oh oh... / [Pre-Chorus] / Trouble troublemaker, yeah, that's your middle name, oh oh oh... / I know you're no good but you're stuck in my brain / And I wanna know... / [Chorus] / Why does it feel so good but hurt so bad, oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker! / [Pre-Chorus] / Trouble troublemaker, yeah, that's your middle name, oh oh oh... / I know you're no good but you're stuck in my brain / And I wanna know... / [Chorus] / Why does it feel so good but hurt so bad, oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker! / [Verse 3: Flo Rida] / Maybe I'm insane / Cause I keep doing the same damn thing / Thinking one day we gon' change / But you know just how to work that back / And make me forget my name / What the hell you do, I won't remember / I'll be gone until November / And you'll show up again next summer, yeah! / Typical middle name is Prada / Fit you like a glove, girl / I'm sick of the drama / You're a troublemaker / But blast girl it's like I love the trouble / And I can't even explain why / [Chorus] / Why does it feel so good but hurt so bad, oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker!",446.0,157.0,55.2668161435,2013
82,83,Body-Party,Ciara,http://genius.com/Ciara-Body-Party-lyrics,"[Intro] / Ohh, oooh / Ohh, ohhh / Yeah, right there / No, right there / I was having fun / I hope you're having fun too / I said it / [Verse 1] / My body is your party baby / Nobody's invited but you, baby / I can do it slow now tell me what you want / Baby put your phone down, you should turn it off / Cause tonight it's going down, tell your boys it's going down / We in the zone now, don't stop / Oooooh oooh / [Hook] / You can't keep your hands off me / Touch me right there, rock my body / I can't keep my hands off you / Your body is my party / I'm doing this little dance for you / You got me so excited / Now it's just me and you / Your body's my party, let's get it started, ohhh / Boy you should know that / Your love is always on my mind / I'm not gonna fight it / I want it all the time / Boy you should know that / Your love is always on my mind / And I can't deny it / I want you, I'm on you / [Verse 2] / I can't lie, I won't lie, it's amazing / My faces go places, you're taking me / Baby take your time now, there's no need to rush / We can go another round if that's what you want / Cause tonight it's going down / Yeah, you know it's going down / We in the zone now, don't stop / Ooooh ohhhhh / [Hook] / You can't keep your hands off me / Touch me right there, rock my body / I can't keep my hands off you / Your body is my party / I'm doing this little dance for you / You got me so excited / Now it's just me and you / Your body's my party, let's get it started, ohhh / Boy you should know that / Your love is always on my mind / I'm not gonna fight it / I want it all the time / Boy you should know that / Your love is always on my mind / And I can't deny it / I want you, I'm on you / [Outro] / The things I wanna do to you / My body's calling you / I'm having so much fun with you / Now it's just me and you / Your body's my party, let's get it started / Ohhhh",364.0,118.0,38.2527472527,2013
83,84,Adorn,Miguel,http://genius.com/Miguel-Adorn-lyrics,"[Intro] / She's art dealer chic / Would you be my friend, my freak? / She's art dealer chic / Would you be my friend, my freak? / [Verse 1] / These lips, can't wait to taste your skin, baby / And these eyes, I can't wait to see your grin, (ooh ooh baby) / Just let my love, Just let my love adorn you (please baby) / And you gotta know, you gotta know / You know that I adorn you (yeah baby) / Baby these fists, will always protect ya, lady / And this mind, will never neglect you, (yeah baby) / And if they try to break us down / Don't let that affect us, no baby / [Chorus 1] / You just gotta let my love / Let my love, let my love adorn you / Ahh, le-le-le-let it dress you down / You gotta know, you gotta know, know that I adore you / Just that, baby / , / Let my love adorn you, baby / Don't you ever, don't you let nobody tell you different, baby / I'll always adore you, you gotta know now / You gotta know na-nah-now, yeah / [Verse 2] / Ohhhhh yeah / The same way that the stars adorn the skies  yeah / (Every night babe) / Now look up sugar (Every night babe) / The same way that my whole worlds' in your eyes / (when I look in your eyes babe) / Oooh and it's time now (It's time babe) / [Chorus 2] / Just let, let my love (do you baby!) / Le-le-le-let it dress you down / You got to know baby, oh you got to know / That I adorn you, yeah / Oh love ain't never looked so good on ya / Oh, put it on, baby / Let my love adorn... You",240.0,98.0,40.0166666667,2013
84,85,Hall-of-Fame,The-Script,http://genius.com/The-Script-Hall-of-Fame-lyrics,"[Verse 1: Danny O'Donoghue, / will.i.am / & / Danny / ] / You can be the greatest, you can be the best / You can be the King Kong bangin' on your chest / You can beat the world, you can beat the war / You can talk to God, go bangin' on his door / You can throw your hands up, you can beat the clock / You can move a mountain, you can break rocks / You can be a master, don’t wait for luck / Dedicate yourself and you gon' find yourself / [Chorus: Danny O'Donoghue & Danny] / Standin' in the Hall of Fame / And the world’s gonna know your name / ‘Cause you burn with the brightest flame / And the world’s gonna know your name / And you’ll be on the walls of the Hall of Fame / [Verse 2] / You can go the distance, you can run the mile / You can walk straight through hell with a smile / You can be the hero, you can get the gold / Breakin' all the records they thought never could be broke / Do it for your people, do it for your pride / How are you ever gonna know if you never even try? / Do it for your country, do it for your name / ‘Cause there's gon' be a day, when you're / [Chorus: Danny O'Donoghue & Danny] / Standin' in the Hall of Fame / And the world’s gonna know your name / ‘Cause you burn with the brightest flame / And the world’s gonna know your name / And you’ll be on the walls of the Hall of Fame / [Post-Chorus: will.i.am] / Be a champion / Be a champion / Be a champion / Be a champion / And you’ll be on the walls of the Hall of Fame / [Bridge: Danny O'Donoghue & Danny] / Be students, be teachers / Be politicians, be preachers / Yeah / Be believers, / be leaders / Be astronauts, / be champions / Be truth-seekers / Be students, be teachers / Be politicians, be preachers / Yeah / Be believers, be leaders / Be astronauts, be champions / [Chorus: Danny O'Donoghue & Danny] / Standin' in the Hall of Fame / And the world’s gonna know your name / ‘Cause you burn with the brightest flame / And the world’s gonna know your name / And you’ll be on the walls of the Hall of Fame / [Outro: Danny O'Donoghue & Danny] / Be a champion / You can be a champion / Be a champion / You can be a champion / You can be a champion / You can be a champion / You can be a champion / You can be a champion / Standing in the Hall of Fame… / [Verse 1/Collision: Danny O'Donoghue, / will.i.am / & / Danny / ] / You can be the greatest, you can be the best / You can be the King Kong bangin' on your chest / You can beat the world, you can beat the war / You can talk to God, go bangin' on his door / You can throw your hands up, you can beat the clock / You can move a mountain, you can break rocks / You can be a master, don’t wait for luck / Dedicate yourself and you gon' find yourself",452.0,106.0,24.8584070796,2013
85,86,Let-Me-Love-You-Until-You-Learn-to-Love-Yourself,Ne-Yo,http://genius.com/Ne-Yo-Let-Me-Love-You-Until-You-Learn-to-Love-Yourself-lyrics,"Much as you blame yourself, you can't be blamed for the way that you feel / Had no example of a love that was even remotely real / How can you understand something that you never had? / Ooh, baby, if you let me, I can help you out with all of that / Girl let me love you / And I will love you / Until you learn to love yourself / Girl let me love you / And all your trouble / Don't be afraid, girl let me help / Girl let me love you / And I will love you / Until you learn to love yourself / Girl let me love you / A heart of numbness gets brought to life / I'll take you there / Girl let me love you / Girl let me love you, baby, oh / Girl let me love you / Girl let me love you, baby / Girl let me love you / Let me love you, let me love you, oh / I can see the pain behind your eyes / It's been there for quite a while / I just wanna be the one to remind you what it is to smile / I would like to show you what true love can really do / Girl let me love you / And I will love you / Until you learn to love yourself / Girl let me love you / And all your trouble / Don't be afraid, girl let me help / Girl let me love you / And I will love you / Until you learn to love yourself / Girl let me love you / A heart of numbness, gets brought to life / I'll take you there / Girl let me love you, baby / Girl let me love you / Let me love you, let me love you, baby / Girl let me love you / Girl let me love you, baby / Girl let me love you / Let me love you, girl let me love you, baby / For every heart that beats / For every heart that beats / For every heart that beats / For every heart that beats / Heart that beats / Heart that beats / Heart that beats / Heart that beats / Girl let me love you / And I will love you / Until you learn to love yourself / Girl let me love you / And all your trouble / Don't be afraid, girl let me help / Girl let me love you / And I will love you / Until you learn to love yourself / Girl let me love you / A heart of numbness, gets brought to life / I'll take you there / Girl let me love you / Let me love you, baby, love you, baby / Girl let me love you / Let me love you babe, love you babe, ooh-ooh-ah",429.0,90.0,18.8811188811,2013
86,87,UOENO,Rocko,http://genius.com/Rocko-UOENO-lyrics,"[Produced By: Childish Major] / [Intro: Future] / U.O.E.N.O it / Po high class niggas / This shit sound crazy / Fly shit on me / You know what I’m sayin’? / [Hook: Future] / This a thousand dollar pair of shoes and U.O.E.N.O it / This a thousand dollar cup of lean and U.O.E.N.O it / This a half a million dollar car, U.O.E.N.O it / I came up from bottom, U.O.E.N.O it / My niggas all ride with me on, U.O.E.N.O it / Got killers with me right now, U.O.E.N.O it / This a million dollar watch nigga, U.O.E.N.O it / Got a million dollar crib nigga, U.O.E.N.O it / [Verse 1: Rocko] / Ay that monster truck, sit tall as fuck, it’s so big can’t even tow it / Don't like snakes keep my grass cut, so low can't even mow it / Sip Dom Peri', / little high glow, no no we don’t do Moet / If it ain't P.J., no Rose from me hostess don’t even pour it / Specks on Tom Ford / , / button-down Michael Kors / Always on like the refrigerator, I’m plugged in, ho, you know it / A.P. and that Piguet, wear the Breitling when I’m bored / Got a Masterpiece and a 41-millimeter, and you ain’t even know it / Keep the .45 in my pocket: ain’t gon' show it 'til I have to pop it / Then you gon know it, damn who shot you, they don’t even know it / Hawks game fuckin' floor it, TV seat front row it / Rocko Da Don CEO it, ain’t gotta rap and you know it / [Hook: Future] / This a thousand dollar pair of shoes and U.O.E.N.O it / This a thousand dollar cup of lean and U.O.E.N.O it / This a half a million dollar car, U.O.E.N.O it / I came up from bottom, U.O.E.N.O it / My niggas all ride with me on, U.O.E.N.O it / Got killers with me right now, U.O.E.N.O it / This a million dollar watch nigga, U.O.E.N.O it / Got a million dollar crib nigga, U.O.E.N.O it / [Verse 2: Rick Ross] / That nigga sold you that re-rock, you ain't even know it / I'd die over these Reeboks, you ain't even know it / Put Molly all in her champagne, she ain’t even know it / I took her home and I enjoyed that, she ain't even know it / Got a hundred acres I live on, you ain't even know it / Got a hundred rounds in this AR, you ain't even know it / Got a bag of bitches I play with, on cloud 9 in my spaceship / Zoned out but he stay fresh from Zone 1 through Zone 6 / Bricks all in my blood, birds all in my dreams / Boats all in my yard, / lemon pepper my wings / I’m bout to get you fuck niggas wacked, you ain't even know it / Your main nigga bout to turn his back, you ain't even know it / [Hook: Future] / This a thousand dollar pair of shoes and U.O.E.N.O it / This a thousand dollar cup of lean and U.O.E.N.O it / This a half a million dollar car, U.O.E.N.O it / I came up from bottom, U.O.E.N.O it / My niggas all ride with me on, U.O.E.N.O it / Got killers with me right now, U.O.E.N.O it / This a million dollar watch nigga, U.O.E.N.O it / Got a million dollar crib nigga, U.O.E.N.O it / [Verse 3: Future] / I’m turned up every day, you don’t even know it / Got your bitch with me right now, you don’t even know it / We turn up in the club, you don’t even know it / Got a hundred bottles comin', you don’t even know it / We came up from nothin', you don’t even know it / Drive a half a million dollar car, you don’t even know it / This a thousand dollar pair of shoes, you don't even know it / Got a bitch that speak no English, she don't even know it / [Hook: Future] / This a thousand dollar pair of shoes and U.O.E.N.O it / This a thousand dollar cup of lean and U.O.E.N.O it / This a half a million dollar car, U.O.E.N.O it / I came up from bottom, U.O.E.N.O it / My niggas all ride with me on, U.O.E.N.O it / Got killers with me right now, U.O.E.N.O it / This a million dollar watch nigga, U.O.E.N.O it / Got a million dollar crib nigga, U.O.E.N.O it",671.0,203.0,61.4143070045,2013
87,88,Next-to-Me,Emeli-Sande,http://genius.com/Emeli-Sande-Next-to-Me-lyrics,"[Verse 1] / You won’t find / him / drinking under tables / Rolling dice or staying out ’til three / You won’t ever find him be unfaithful / You will find him, you’ll find him next to me / You won’t find him tryna chase the devil / For money, fame, for power out of greed / You won't ever find him where the rest go / You will find him, you’ll find him next to me / [Chorus 1] / Next to me – wooh hooo / Next to me – wooh hooo / Next to me – wooh hooo / You will find him, you’ll find him next to me / [Verse 2] / When the money’s spent and all my friends have vanished / And I can’t seem to find no help or love for free / I know there’s no need for me to panic / Cause I’ll find him, I’ll find him next to me / When the skies are grey and all the doors are closing / And the rising pressure makes it hard to breathe / When all I need’s a hand to stop the tears from falling / I will find him, I’ll find him next to me / [Chorus 2] / Next to me – wooh hooo / Next to me – wooh hooo / Next to me – wooh hooo / I will find him, I’ll find him next to me / [Bridge] / When the end has come and buildings falling down fast / When we’ve spoilt the land and dried up all the sea / When everyone has lost their heads around us / You will find him, you’ll find him next to me / [Chorus 1] / Next to me – wooh hooo / Next to me – wooh hooo / Next to me – wooh hooo / You will find him, you’ll find him next to me / Next to me – wooh hooo / Next to me – wooh hooo / Next to me – wooh hooo / You will find him, you’ll find him next to me",288.0,98.0,33.3472222222,2013
88,89,Mamas-Broken-Heart,Miranda-Lambert,http://genius.com/Miranda-Lambert-Mamas-Broken-Heart-lyrics,"[Verse 1] / I cut my bangs with some rusty kitchen scissors / I screamed his name ‘til the neighbours called the cops / I numbed the pain at the expense of my liver / Don’t know what I did next, all I know I couldn’t stop / [Verse 2] / Word got around to the barflies and the baptists / My mama’s phone started ringing off the hook / I can hear her now saying she ain’t gonna have it / Don’t matter how you feel, it only matters how you look / [Chorus] / Go and fix your make up, girl, it’s just a break up / Run and hide your crazy and start actin’ like a lady / Cause I raised you better, gotta keep it together / Even when you fall apart / But this ain’t my mama’s broken heart / [Verse 3] / Wish I could be just a little less dramatic / Like a Kennedy when Camelot went down in flames / Leave it to me to be holding the matches / When the fire trucks show up and there’s nobody else to blame / [Verse 4] / Can’t get revenge and keep a spotless reputation / Sometimes revenge's just a choice you gotta make / My mama came from a softer generation / Where you get a grip and bite your lip just to save a little face / [Chorus] / Go and fix your make up, girl, it’s just a break up / Run and hide your crazy and start actin’ like a lady / Cause I raised you better, gotta keep it together / Even when you fall apart / But this ain’t my mama’s broken heart / [Bridge] / Powder your nose, paint your toes / Line your lips and keep 'em closed / Cross your legs, dot your eyes / And never let 'em see you cry / [Chorus] / Go and fix your make up, girl, it’s just a break up / Run and hide your crazy and start actin’ like a lady / Cause I raised you better, gotta keep it together / Even when you fall apart / But this ain’t my mama’s broken heart",320.0,155.0,75.078125,2013
