,rank,songname,artist,urls,lyrics_raw,word_counts,unique_word_counts,lyrkl_score,Year
69,70,Pour-It-Up,Rihanna,http://genius.com/Rihanna-Pour-It-Up-lyrics,"[Chorus] / Throw it up, throw it up / Watch it all fall out / Pour it up, pour it / That's how we ball out / Throw it up, throw it up / Watch it all fall out / Pour it up, pour it / That's how we ball out / [Verse 1] / Strip clubs and dolla' bills, I still got mo' money / Patron shots can I get a refill / I still got mo' money / Strippers going up and down that pole / And I still got mo' money / 4'o clock and we ain't going home, cause I still got mo' money / Money make the world go round, I still got mo' money / Bands make your girl go down, / I still got mo' money / Lot more where that came from, I still got mo' money / The look in your eyes I know you want some / And I still got mo' money... / [Pre-Chorus] / Oh ohh ohhh, ohhh oh oh oh / All I see is signs, all I see is dolla' signs / Oh ohh ohhh, ohhh oh oh oh / Money on my mind, money, money on my mind / Throw it up, throw it up / Watch it fall out from the sky / [Chorus] / Throw it up, throw it up / Watch it all fall out / Pour it up, pour it / That's how we ball out / Throw it up, throw it up / Watch it all fall out / Pour it up, pour it / That's how we ball out / [Interlude] / That's how we ball out / That's how we ball out / That's how we ball out / [Verse 2] / Valet cost a hundred bill and I still got mo' money / Gold all up in my grill, I still got mo' money / Who cares how you haters feel and I still got mo' money / Call Jay up and close a deal, I still got mo' money / My fragrance on and they love my smell, I still got mo' money / So who care about what I spend, I still got mo' money / My pockets deep and they never end, I still got mo' money / I'm going dumb with all my friends, I still got mo' money / [Pre-Chorus] / Oh ohh ohhh, ohhh oh oh oh / All I see is signs, all I see is dolla' signs / Oh ohh ohhh, ohhh oh oh oh / Money on my mind, money, money on my mind / Throw it up, throw it up / Watch it fall out from the sky / [Chorus] / Throw it up, throw it up / Watch it all fall out / Pour it up, pour it / That's how we ball out / Throw it up, throw it up / Watch it all fall out / Pour it up, pour it / That's how we ball out / That's how we ball out / That's how we ball out / That's how we ball out",442,108,26.3891402715,2013
70,71,22,Taylor-Swift,http://genius.com/Taylor-Swift-22-lyrics,"[Verse 1] / It feels like a perfect night to dress up like hipsters / And make fun of our exes, uh uh, uh uh / It feels like a perfect night for breakfast at midnight / To fall in love with strangers, uh uh, uh uht / [Pre-Chorus] / Yeah / We're happy, free, confused, and lonely at the same time / It's miserable and magical, oh yeah / Tonight's the night when we forget about the deadlines / It's time, uh uh / [Chorus] / I don't know about you, but I'm feeling 22 / Everything will be alright if you keep me next to you / You don't know about me, but I bet you wanted to / Everything will be alright if we just keep dancing like we're 22 / 22 / [Verse 2] / It seems like one of those nights / This place is too crowded, too many cool kids, uh uh, uh uh / (Who's Taylor Swift, anyway? Ew) / It seems like one of those nights / We ditch the whole scene and end up dreaming / Instead of sleeping / [Pre-Chorus] / Yeah / We're happy, free, confused, and lonely in the best way / It's miserable and magical, oh yeah / Tonight's the night when we forget about / The heartbreaks, it's time / Oh oh / [Chorus] / I don't know about you, but I'm feeling 22 / Everything will be alright if you keep me next to you / You don't know about me, but I bet you wanted to / Everything will be alright if we just keep dancing like we're 22 / 22 / I don't know about you / 22, 22 / [Bridge] / It feels like one of those nights / We ditch the whole scene / It feels like one of those nights / We won't be sleeping / It feels like one of those nights / You look like bad news, I gotta have you / I gotta have you / [Chorus] / I don't know about you, but I'm feeling 22 / Everything will be alright if you keep me next to you / You don't know about me, but I bet you wanted to / Everything will be alright if we just keep dancing like we're 22 / 22 / Dancing like 22, yeah, 22, yeah yeah / [Outro] / It feels like one of those nights / We ditch the whole scene / It feels like one of those nights / We won't be sleeping / It feels like one of those nights / You look like bad news, I gotta have you / I gotta have you",376,105,29.3218085106,2013
71,72,I-Want-Crazy,Hunter-Hayes,http://genius.com/Hunter-Hayes-I-Want-Crazy-lyrics,"[Verse 1] / I'm booking myself a one way flight / I gotta see the color in your eyes / I'm telling myself I'm gonna be alright / Without you baby is a waste of time / [Verse 2] / Yeah, our first date, girl, the seasons changed / Got washed away in a summer rain / You can't undo a fall like this / Cause love don't know what distance is / Yeah, I know it's crazy / [Chorus] / But I don't want good and I don't want good enough / I want can't sleep, can't breathe without your love / Front porch and one more kiss / It doesn't make sense to anybody else / Who cares if you're all I think about / I've searched the world and I know now / It ain't right if you ain't lost your mind / Yea I don't want easy, I want crazy / Are you with me baby[?] Let's be crazy / [Verse 3] / I wanna be scared, don't wanna know why / Wanna feel good, don't have to be right / The world makes all kinds of rules for love / I say you gotta let it do what it does / I don't want just another hug and a kiss goodnight / Catching up calls and a date sometimes / I love that we're rebels and we still believe / We're the kind of crazy people wish that they could be, yeah / Oh, I know we're crazy, yeah / [Chorus] / [Interlude] / No! I don't want good and I don't want good enough / I want can't sleep, can't breathe without your love / Front porch and one more kiss / It doesn't make sense to anybody else / Who cares if you're all I think about / I've searched the world and I know now / It ain't right if you ain't lost your mind / Yea I don't want easy, I want crazy / [Verse 4] / Yeah, look at us baby / Tonight the midnight rules are breaking / There's no such thing as wild enough / Maybe we just think too much / Who needs to play it safe in love / Let's be crazy / [Outro] / Who cares if we're crazy / We gotta be crazy / I know that we're crazy / So let's be crazy / Yeah",344,155,69.8401162791,2013
72,73,The-Fox-What-Does-the-Fox-Say,Ylvis,http://genius.com/Ylvis-The-Fox-What-Does-the-Fox-Say-lyrics,"[Verse 1] / Dog goes ""woof"" / Cat goes ""meow"" / Bird goes ""tweet"" / And mouse goes ""squeak"" / Cow goes ""moo"" / Frog goes ""croak"" / And the elephant goes ""toot"" / Ducks say ""quack"" / And fish go ""blub"" / And the seal goes ""ow ow ow"" / [Pre-Chorus] / But there's one sound / That no one knows / What does the fox say? / [Chorus 1] / ""Ring-ding-ding-ding-dingeringeding! / Gering-ding-ding-ding-dingeringeding! / Gering-ding-ding-ding-dingeringeding!"" / What the fox say? / ""Wa-pa-pa-pa-pa-pa-pow! / Wa-pa-pa-pa-pa-pa-pow! / Wa-pa-pa-pa-pa-pa-pow!"" / What the fox say? / ""Hatee-hatee-hatee-ho! / Hatee-hatee-hatee-ho! / Hatee-hatee-hatee-ho!"" / What the fox say? / ""Joff-tchoff-tchoffo-tchoffo-tchoff! / Tchoff-tchoff-tchoffo-tchoffo-tchoff! / Joff-tchoff-tchoffo-tchoffo-tchoff!"" / What the fox say? / [Verse 2] / Big blue eyes / Pointy nose / Chasing mice / And digging holes / Tiny paws / Up the hill / Suddenly you're standing still / [Pre-Chorus 2] / Your fur is red / So beautiful / Like an angel in disguise / But if you meet / A friendly horse / Will you communicate by / Mo-o-o-o-orse? / Mo-o-o-o-orse? / Mo-o-o-o-orse? / How will you speak to that / Ho-o-o-o-orse? / Ho-o-o-o-orse? / Ho-o-o-o-orse? / What does the fox say? / [Chorus 2] / ""Jacha-chacha-chacha-chow! / Chacha-chacha-chacha-chow! / Chacha-chacha-chacha-chow!"" / What the fox say? / ""Fraka-kaka-kaka-kaka-kow! / Fraka-kaka-kaka-kaka- / kow! / Fraka-kaka-kaka-kaka-kow!"" / What the fox say? / ""A-hee-ahee ha-hee! / A-hee-ahee ha-hee! / A-hee-ahee ha-hee!"" / What the fox say? / ""A-oo-oo-oo-ooo! / Woo-oo-oo-ooo!"" / What does the fox say? / [Bridge] / The secret of the fox / Ancient mystery / Somewhere deep in the woods / I know you're hiding / What is your sound? / Will we ever know? / Will always be a mystery / What do you say? / [Outro] / You're my guardian angel / Hiding in the woods / What is your sound? / (Wa-wa-way-do Wub-wid-bid-dum-way-do Wa-wa-way-do) / Will we ever know? / (Bay-budabud-dum-bam) / I want to / (Mama-dum-day-do) / I want to / I want to know! / (Abay-ba-da bum-bum bay-do)",228,117,60.0394736842,2013
73,74,Best-Song-Ever,One-Direction,http://genius.com/One-Direction-Best-Song-Ever-lyrics,"[Music Video] / [Verse 1: Harry] / Maybe it's the way she walked / Straight into my heart and stole it / Through the doors and past the guards / Just like she already owned it / [Pre-Chorus: Zayn] / I said, ""Can you give it back to me?"" / She said, ""Never in your wildest dreams"" / [Chorus: All] / And we danced all night to the best song ever / We knew every line now I can't remember / How it goes but I know that I won't forget her / Cause we danced all night to the best song ever / I think it went oh, oh, oh / I think it went yeah, yeah, yeah / I think it goes / [Verse 2: Liam & / Harry / ] / Said her name was Georgia Rose / And her daddy was a dentist / Said I had a dirty mouth / But she kissed me like she meant it / [Pre-Chorus: Niall] / I said, ""Can I take you home with me?"" / She said, ""Never in your wildest dreams"" / [Chorus: All] / And we danced all night to the best song ever / We knew every line now I can't remember / How it goes but I know that I won't forget her / Cause we danced all night to the best song ever / I think it went oh, oh, oh / I think it went yeah, yeah, yeah / I think it goes / [Bridge: Louis & / Zayn / & (Harry)] / You know, I know, you know I'll remember you / And I know, you know, I know you'll remember me / And you know, I know, you know I'll remember you / And I know, you know, I hope you'll remember how we danced, how we danced / (1, 2 - 1, 2, 3 / ) / [Chorus: All] / How we danced all night to the best song ever / We knew every line now I can't remember / How it goes but I know that I won't forget her / Cause we danced all night to the best song ever / And we danced all night to the best song ever / We knew every line now I can't remember / How it goes but I know that I won't forget her / Cause we danced all night to the best song ever / I think it went oh, oh, oh / I think it went yeah, yeah, yeah / I think it goes / [Outro: Zayn] / Best song ever / It was the best song ever / It was the best song ever / It was the best song ever",359,87,21.0835654596,2013
74,75,The-A-Team,Ed-Sheeran,http://genius.com/Ed-Sheeran-The-A-Team-lyrics,"[Verse 1] / White lips, pale face / Breathing in the snowflakes / Burnt lungs, sour taste / Light's gone, day's end / Struggling to pay rent / Long nights, strange men / [Pre-Chorus] / And they say / She's in the Class A Team / Stuck in her daydream / Been this way since 18 / But lately, her face seems / Slowly sinking, wasting / Crumbling like pastries / And they scream / The worst things in life come free to us / [Chorus 1] / Cause she's just under the upper hand / And go mad for a couple of grams / And she don't want to go outside tonight / And in a pipe she flies to the Motherland / Or sells love to another man / It's too cold outside / For angels to fly / Angels to fly / [Verse 2] / Ripped gloves, raincoat / Tried to swim and stay afloat / Dry house, wet clothes / Loose change, bank notes / Weary-eyed, dry throat / Call girl, no phone / [Pre-Chorus] / And they say / She's in the Class A Team / Stuck in her daydream / Been this way since 18 / But lately, her face seems / Slowly sinking, wasting / Crumbling like pastries / And they scream / The worst things in life come free to us / [Chorus 1] / Cause she's just under the upper hand / And go mad for a couple of grams / And she don't want to go outside tonight / And in a pipe she flies to the Motherland / Or sells love to another man / It's too cold outside / For angels to fly / [Bridge] / An angel will die / Covered in white / Closed eyes and hoping for a better life / This time, we'll fade out tonight / Straight down the line / [Pre-Chorus] / And they say / She's in the Class A Team / Stuck in her daydream / Been this way since 18 / But lately, her face seems / Slowly sinking, wasting / Crumbling like pastries / And they scream / The worst things in life come free to us / [Chorus 2] / And we're all under the upper hand / And go mad for a couple of grams / And we don't want to go outside tonight / And in a pipe she flies to the Motherland / Or sells love to another man / It's too cold outside / For angels to fly / Angels to fly / Fly, fly / For angels to fly / To fly, to fly / For angels to die",354,135,51.4830508475,2013
75,76,Carry-On,Fun,http://genius.com/Fun-Carry-On-lyrics,"[Verse 1] / Well I woke up to the sound of silence / The cars were cutting like knives in a fist fight / And I found you with a bottle of wine / Your head in the curtains / And heart like the fourth of July / [Verse 2] / You swore and said / We are not / We are not shining stars / This I know / I never said we are / [Bridge] / Though I've never been through hell like that / I've closed enough windows / To know you can never look back / [Hook] / If you're lost and alone / Or you're sinking like a stone / Carry on / May your past be the sound / Of your feet upon the ground / Carry on / Carry on, carry on / [Verse 3] / So I met up with some friends / At the edge of the night / At a bar off 75 / And we talked and talked / About how our parents will die / All our neighbours and wives / [Verse 4] / But I'd like to think / I can cheat it all / To make up for the times I've been cheated on / And it's nice to know / When I was left for dead / I was found and now I don't roam these streets / I am not the ghost you want of me / [Hook] / [Interlude] / Woah / My head is on fire / But my legs are fine / After all they are mine / Lay your clothes down on the floor / Close the door / Hold the phone / Show me how / No one's ever gonna stop us now / [Verse 5] / Cause we are / We are shining stars / We are invincible / We are who we are / On our darkest day / When we're miles away / So we'll come / We will find our way home / [Hook] / [Outro] / No one's ever gonna stop us now",274,159,92.2664233577,2013
76,77,Highway-Dont-Care,Tim-McGraw,http://genius.com/Tim-McGraw-Highway-Dont-Care-lyrics,"[Verse 1 - Tim McGraw] / Bet your window's rolled down and your hair's pulled back / And I bet you got no idea you're going way too fast / You're trying not to think about what went wrong / Trying not to stop 'til you get where you goin' / You're trying to stay awake so I bet you turn on the radio / And the song goes / [Bridge - Taylor Swift] / I can't live without you, I can't live without you, baby / I can't live without you, I can't live without you, baby, baby / [Hook - Tim McGraw] / The highway won't hold you tonight / The highway don't know you're alive / The highway don't care if you're all alone / But I do, I do / The highway won't dry your tears / The highway don't need you here / The highway don't care if you're coming home / But I do, I do / [Verse 2 - Tim McGraw & Taylor Swift] / I bet you got a dead cell phone in your shotgun seat / Yeah, I bet you're bending God's ear talking 'bout me / You're trying not to let the first tear fall out / Trying not to think about turning around / You're trying not to get lost in the sound but that song is always on / So you sing along / [Bridge - Taylor Swift] / I can't live without you, I can't live without you, baby / I can't live without you, I can't live without you, baby, baby / [Hook - Tim McGraw] / The highway won't hold you tonight / The highway don't know you're alive / The highway don't care if you're all alone / But I do, I do / The highway won't dry your tears / The highway don't need you here / The highway don't care if you're coming home / But I do, I do / [Bridge - Taylor Swift] / I can't live without you, I can't live without you, baby / I can't live without you, I can't live without you, baby, baby / [Interlude] / The highway don't care / The highway don't care / The highway don't care / But I do, I do / I can't live without you, I can't live without you, baby / I can't live without I can't live without you, baby, oh baby / The highway don't care / The highway don't care / The highway don't care / But I do, I do / The highway don't care / The highway don't care / The highway don't care / But I do, I do / The highway don't care / The highway don't care / The highway don't care / But I do, I do / [Outro] / I can't live without you, I can't live without you, baby",387,100,25.8397932817,2013
77,78,Thats-My-Kind-of-Night,Luke-Bryan,http://genius.com/Luke-Bryan-Thats-My-Kind-of-Night-lyrics,"[Verse 1] / I got that real good, feel good stuff / Up under the seat of my big black jacked up truck / Rollin' on 35's / , pretty girl by my side / You got that sun tan skirt and boots / Waiting on you to look my way and scoot / Your little hot self over here / Girl hand me another beer, yeah! / [Hook] / All them other boys want to wine you up and take you downtown / But you look like the kind that likes to take it way out / Out where the corn rows grow, row, row my boat / Floatin’ down the Flint River, catch us up a little catfish dinner / Going to sound like a winner, when I lay you down and love you right / Yeah, that’s my kind of night! / [Verse 2] / Might sit down on my diamond plate tailgate / Put in my country pride hip-hop mixtape / Little Conway, a little T-Pain, might just make it rain / You can hang your / t-shirt on a limb / Hit that bank / and we can ease on in / Soak us up a little moonlight / You know I know what you like, yeah! / [Hook] / All them other boys want to wine you up and take you downtown / But you look like the kind that likes to take it way out / Out where the corn rows grow, row, row my boat / Floatin’ down the Flint River, catch us up a little catfish dinner / Going to sound like a winner, when I lay you down and love you right / Yeah, that’s my kind of night! / Yeah, that’s my kind of night! / [Bridge] / My kinda-- your kind-- is this kind of night / We dance in the dark and your lips land on mine / Oh oh oh oh oh, gonna get our love on / Oh oh oh oh oh, time to get our buzz on / [Hook] / All them other boys want to wine you up and take you downtown / But you look like the kind that likes to take it way out / Out where the corn rows grow, row, row my boat / Floatin’ down the Flint River, catch us up a little catfish dinner / Going to sound like a winner, when I lay you down and love you right / Yeah, that’s my kind of night! / [Outro] / Yeah, that’s my kind of night! / That’s my kind of night! / Yeah, that’s my kind of night! / Come on",386,140,50.7772020725,2013
78,79,Swimming-Pools-Drank,Kendrick-Lamar,http://genius.com/Kendrick-Lamar-Swimming-Pools-Drank-lyrics,"[Produced by T-Minus] / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Verse 1] / Now I done grew up 'round some people livin' their life in bottles / Granddaddy had the golden flask, / backstroke every day in Chicago / Some people like the way it feels, some people wanna kill their sorrows / Some people wanna fit in with the popular, / that was my problem / I was in a dark room, / loud tunes, / looking to make a vow soon / That I'ma get fucked up, / fillin' up my cup, / I see the crowd mood / Changin' by the minute / and the record on repeat / Took a sip then another sip, then somebody said to me / [Hook] / Nigga, why you babysitting only two or three shots? / I'mma show you how to turn it up a notch / First you get a swimming pool full of liquor, then you dive in it / Pool full of liquor, then you dive in it / I wave a few bottles, then I watch 'em all flock / All the girls wanna play / Baywatch / I got a swimming pool full of liquor and they dive in it / Pool full of liquor, I'mma dive in it / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Verse 2: Kendrick & / his conscience / ] / Okay, now open your mind up and listen me, Kendrick / I am your conscience, if you do not hear me, then you will be history, Kendrick / I know that you're nauseous right now / and I'm hopin' to lead you to victory, Kendrick / If I take another one down, I'ma drown in some poison, abusin' my limit / I think that I'm feelin' the vibe, I see the love in her eyes, I see the feelin' / The freedom is granted as soon as the damage of vodka arrived / This how you capitalize, this is parental advice / Then apparently I'm over influenced by what you are doin' / I thought I was doin' the most 'til someone said to me / [Hook] / Nigga, why you babysitting only two or three shots? / I'mma show you how to turn it up a notch / First you get a swimming pool full of liquor, then you dive in it / Pool full of liquor, then you dive in it / I wave a few bottles, then I watch 'em all flock / All the girls wanna play Baywatch / I got a swimming pool full of liquor and they dive in it / Pool full of liquor, I'mma dive in it / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Break] / I ride, you ride, bang / One chopper, one hundred shots, bang / Hop out, do you bang? / Two chopper, two hundred shots, bang / I ride, you ride, bang / One chopper, one hundred shots, bang / Hop out, do you bang? / Two chopper, two hundred shots, bang / [Hook] / Nigga, why you babysitting only two or three shots? / I'mma show you how to turn it up a notch / First you get a swimming pool full of liquor, then you dive in it / Pool full of liquor, then you dive in it / I wave a few bottles, then I watch 'em all flock / All the girls wanna play Baywatch / I got a swimming pool full of liquor and they dive in it / Pool full of liquor, I'mma dive in it / [Bridge] / Pour up (Drank), head shot (Drank) / Sit down (Drank), stand up (Drank) / Pass out (Drank), wake up (Drank) / Faded (Drank), faded (Drank) / [Interlude] / (Sherane) / Aw man... where is she taking me... / Where is she taking me... / [Verse 3] / All I have in life is my new appetite for failure / And I got hunger pain that grow insane / Tell me do that sound familiar? / If it do then you're like me, / making excuse that your relief / Is in the bottom of the bottle and the greenest indo leaf / As the window open I release everything that corrode inside of me / I see you joking, why you laugh? Don't you feel bad? / I probably sleep and never ever wake up / Never ever wake up, never ever wake up / In God I trust but just when I thought I had enough / [Skit] / They stomped the homie out over a / bitch? / K-dot, you good, blood? / Now we can drop, ye we can drop you back off / That nigga's straight man, that nigga ain't tripping / We gon' do the same ol' shit / I'mma pop a few shots, they gon' run, they gon' run opposite ways / Fall right in ----'s lap / And he gon' tear they ass up, simple as that / And I hope that bitch that set him up out there, we gon' pop that bitch too / Wait hold up, aye I see somebody / (Car door opens and gunshots are fired) / Aha! Got them niggas, K-dot, you good? / L----, you good? / Yeah blood, I'm good, / Dave, you good? / Dave? Dave, say something - Dave? / These bitch ass niggas killed my brother!",788,288,105.258883249,2013
79,80,Sure-Be-Cool-If-You-Did,Blake-Shelton,http://genius.com/Blake-Shelton-Sure-Be-Cool-If-You-Did-lyrics,"[Click here to read Blake’s story behind “Sure Be Cool If You Did”] / [Verse 1-Blake Shelton] / I was gonna keep it real like chill like only have a drink or two / But it turned into a party when I started talking to you / Now you're standing in the neon / looking like a high I wanna be on / Baby it's your call, / no pressure at all / [Chorus-Blake Shelton] / You don’t have to throw back your pretty pink lemonade shooter and lean a little closer / You don’t have to keep on smiling that smile that’s driving me wild and when the night is almost over / Meet me in the middle of a moonlit Chevy bench seat / and do a little bit of country song, hanging on / You don’t have to keep me fallin’ like this / But it’d sure be cool if you did / [Verse 2-Blake Shelton] / You can’t shoot me down cause you already knocked me dead / Got me falling apart with my heart talking out of my head / Let your mind take a little back road / Just as far as you wanna go / Baby I’ll do whatever you wanna do / [Chorus-Blake Shelton] / You don't have to throw back your pretty pink lemonade shooter / And lean a little closer / You don't have to keep on smiling that smile that's driving me wild / And when the night is almost over / Meet me in the middle of a moonlit Chevy bench seat / And do a little bit of country song, hanging on / You don't have to keep me falling like this / But it'd sure be cool if you did / [Bridge-Blake Shelton] / Have a night that you'll never forget / And now you're standing in the neon / Looking like a high I wanna be on / [Chorus-Blake Shelton] / You don't have to throw back your pretty pink lemonade shooter / And lean a little closer / You don't have to keep on smiling that smile that's driving me wild / And when the night is almost over / Meet me in the middle of a moonlit Chevy bench seat / And do a little bit of country song, hanging on / You don't have to keep me falling like this / But it'd sure be cool if you did",343,117,39.9096209913,2013
80,81,Beautiful,Mariah-Carey,http://genius.com/Mariah-Carey-Beautiful-lyrics,"[Intro: Mariah Carey] / Ah, ah, you’re beautiful / (Yeah) / Ah, ah, you’re beautiful / [Verse 1: Miguel] / Hop on the back of my bike / Let the good wind blow through your hair / With an ass like that and a smile so bright / Oh, you’re killing me, you know it ain’t fair, yeah / Ride on through the middle of the night / Let the moonlight kiss your skin / When you dance like that, your jeans so tight / Oh, you’re killing me, baby do it again / [Chorus: Miguel] / You’re beautiful, and your mind is fucking beautiful / And I can’t pretend that that doesn’t mean a thing to me, to me, yeah / You’re beautiful, good lord, you’re fucking beautiful / And I can’t pretend that that doesn’t mean a thing to me, to me, yeah, yeah / [Verse 2: Mariah Carey] / I like when you run red lights / Don’t stop ’til you thrill me, oh how you thrill me / Always in control, how you do it, I don’t know / But I don’t care, take me anywhere / ‘Cause it’s beautiful, ooh you make me feel undressable / And I can’t pretend that that doesn’t mean a thing to me, to me, oh yeah / [Chorus: Miguel & Mariah Carey] / [Outro] / Oh oh oh oh / Yeah yeah / You don’t know what you’re doing darling / Hop on back my bike darling / Oh-oh-oh, oh-oh-oh / Don’t you worry darling",205,95,44.0243902439,2013
81,82,Troublemaker,Olly-Murs,http://genius.com/Olly-Murs-Troublemaker-lyrics,"[Intro: Flo Rida] / You're a troublemaker, you're a troublemaker / You ain't nothing but a troublemaker, girl / [Verse 1] / You had me hooked again from the minute you sat down / The way you bite your lip got my head spinnin' around / After a drink or two I was putty in your hands / I don't know if I have the strength to stand / , oh oh oh... / [Pre-Chorus] / Trouble troublemaker, yeah, that's your middle name, oh oh oh... / I know you're no good but you're stuck in my brain / And I wanna know... / [Chorus] / Why does it feel so good but hurt so bad / , oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker! / [Verse 2] / It's like you're always there in the corners of my mind / I see a silhouette every time I close my eyes / There must be poison in those finger tips of yours / Cause I keep comin' back again for more / , oh oh oh... / [Pre-Chorus] / Trouble troublemaker, yeah, that's your middle name, oh oh oh... / I know you're no good but you're stuck in my brain / And I wanna know... / [Chorus] / Why does it feel so good but hurt so bad, oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker! / [Pre-Chorus] / Trouble troublemaker, yeah, that's your middle name, oh oh oh... / I know you're no good but you're stuck in my brain / And I wanna know... / [Chorus] / Why does it feel so good but hurt so bad, oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker! / [Verse 3: Flo Rida] / Maybe I'm insane / Cause I keep doing the same damn thing / Thinking one day we gon' change / But you know just how to work that back / And make me forget my name / What the hell you do, I won't remember / I'll be gone until November / And you'll show up again next summer, yeah! / Typical middle name is Prada / Fit you like a glove, girl / I'm sick of the drama / You're a troublemaker / But blast girl it's like I love the trouble / And I can't even explain why / [Chorus] / Why does it feel so good but hurt so bad, oh oh oh? / My mind keeps saying / ""Run as fast as you can"" / I say, ""I'm done,"" but then you pull me back, oh oh oh... / I swear you're giving me a heart attack / Troublemaker!",446,157,55.2668161435,2013
82,83,Body-Party,Ciara,http://genius.com/Ciara-Body-Party-lyrics,"[Intro] / Ohh, oooh / Ohh, ohhh / Yeah, right there / No, right there / I was having fun / I hope you're having fun too / I said it / [Verse 1] / My body is your party baby / Nobody's invited but you, baby / I can do it slow now tell me what you want / Baby put your phone down, you should turn it off / Cause tonight it's going down, tell your boys it's going down / We in the zone now, don't stop / Oooooh oooh / [Hook] / You can't keep your hands off me / Touch me right there, rock my body / I can't keep my hands off you / Your body is my party / I'm doing this little dance for you / You got me so excited / Now it's just me and you / Your body's my party, let's get it started, ohhh / Boy you should know that / Your love is always on my mind / I'm not gonna fight it / I want it all the time / Boy you should know that / Your love is always on my mind / And I can't deny it / I want you, I'm on you / [Verse 2] / I can't lie, I won't lie, it's amazing / My faces go places, you're taking me / Baby take your time now, there's no need to rush / We can go another round if that's what you want / Cause tonight it's going down / Yeah, you know it's going down / We in the zone now, don't stop / Ooooh ohhhhh / [Hook] / You can't keep your hands off me / Touch me right there, rock my body / I can't keep my hands off you / Your body is my party / I'm doing this little dance for you / You got me so excited / Now it's just me and you / Your body's my party, let's get it started, ohhh / Boy you should know that / Your love is always on my mind / I'm not gonna fight it / I want it all the time / Boy you should know that / Your love is always on my mind / And I can't deny it / I want you, I'm on you / [Outro] / The things I wanna do to you / My body's calling you / I'm having so much fun with you / Now it's just me and you / Your body's my party, let's get it started / Ohhhh",364,118,38.2527472527,2013
83,84,Adorn,Miguel,http://genius.com/Miguel-Adorn-lyrics,"[Intro] / She's art dealer chic / Would you be my friend, my freak? / She's art dealer chic / Would you be my friend, my freak? / [Verse 1] / These lips, can't wait to taste your skin, baby / And these eyes, I can't wait to see your grin, (ooh ooh baby) / Just let my love, Just let my love adorn you (please baby) / And you gotta know, you gotta know / You know that I adorn you (yeah baby) / Baby these fists, will always protect ya, lady / And this mind, will never neglect you, (yeah baby) / And if they try to break us down / Don't let that affect us, no baby / [Chorus 1] / You just gotta let my love / Let my love, let my love adorn you / Ahh, le-le-le-let it dress you down / You gotta know, you gotta know, know that I adore you / Just that, baby / , / Let my love adorn you, baby / Don't you ever, don't you let nobody tell you different, baby / I'll always adore you, you gotta know now / You gotta know na-nah-now, yeah / [Verse 2] / Ohhhhh yeah / The same way that the stars adorn the skies  yeah / (Every night babe) / Now look up sugar (Every night babe) / The same way that my whole worlds' in your eyes / (when I look in your eyes babe) / Oooh and it's time now (It's time babe) / [Chorus 2] / Just let, let my love (do you baby!) / Le-le-le-let it dress you down / You got to know baby, oh you got to know / That I adorn you, yeah / Oh love ain't never looked so good on ya / Oh, put it on, baby / Let my love adorn... You",240,98,40.0166666667,2013
