,rank,songname,artist,urls,lyrics_raw,word_counts,unique_word_counts,lyrkl_score,Year
55,56,Sing,Ed-Sheeran,http://genius.com/Ed-Sheeran-Sing-lyrics,"[Verse 1] / It's late in the evening / Glass on the side / I've been sat with you / For most of the night / Ignorin' everybody here / We wish they would disappear / So maybe we could get down now / And I don't wanna know / If you're gettin' ahead of the program / I want you to be mine, lady / To hold your body close / Take another step into the no-man's land / And for the longest time, lady / [Pre-Chorus] / I need you darling / Come on, set the tone / If you feel you're fallin' / Won’t you let me know / If you love me / Come on, get involved / Feel it rushin' through you / From your head to toe / [Chorus] / SING! / LOUDER! / SING! / [Verse 2] / This love is ablaze, I saw flames from the side of the stage / And the fire brigade comes in a couple of days / Until then, we got nothin' to say and nothin' to know / But somethin' to drink and maybe somethin' to smoke / Let it go until our roads are changed / Singin' ""We Found Love"" in a local rave / No, I don't really know what I'm supposed to say / But I can just figure it out, then hope and pray / I told her my name, then said ""It's nice to meet you"" / Then she handed me a bottle of water filled with tequila / I already know if she's a keeper / Just from this one small act of kindness, I'm in / Deep shit if anybody finds out / I meant to drive home but I drunk all of it now / Not soberin' up, we just sit on the couch / One thing led to another, now she's kissin' my mouth / [Pre-Chorus] / I need you darling / Come on, set the tone / If you feel you're fallin' / Won’t you let me know / If you love me / Come on, get involved / Feel it rushin' through you / From your head to toe / [Chorus] / SING! / LOUDER! / SING! / [Bridge] / Can you feel it? / All the guys in here don't even wanna dance / Can you feel it? / All that I can hear is music from the back / But can you feel it? / Found you hidin' here so won't you take my hand, darlin'? / Before the beat kicks in again / Can you feel it? / Can you feel it? / [Final Chorus] / SING! / I need you darling / Come on, set the tone / If you feel you're fallin' / Won’t you let me know / LOUDER! / SING! / If you love me / Come on, get involved / Feel it rushin' through you / From your head to toe / SING!",408.0,192.0,90.3529411765,2014
56,57,Radioactive,Imagine-Dragons,http://genius.com/Imagine-Dragons-Radioactive-lyrics,"[Verse 1] / I'm waking up to ash and dust / I wipe my brow and I sweat my rust / I'm breathing in the chemicals / I'm breaking in, shaping up / Checking out on the prison bus / This is it, the apocalypse, whoa / [Pre-Chorus] / I'm waking up, I feel it in my bones / Enough to make my systems blow / Welcome to the new age, to the new age / Welcome to the new age, to the new age / [Chorus] / Whoa, whoa, I'm radioactive, radioactive / Whoa, whoa, I'm radioactive, radioactive / [Verse 2] / I raise my flags, dye my clothes / It's a revolution, I suppose / We're painted red to fit right in / Whoa / I'm breaking in, shaping up / Then checking out on the prison bus / This is it, the apocalypse / Whoa / [Pre-Chorus] / I'm waking up, I feel it in my bones / Enough to make my systems blow / Welcome to the new age, to the new age / Welcome to the new age, to the new age / [Chorus] / Whoa, whoa, I'm radioactive, radioactive / Whoa, whoa, I'm radioactive, radioactive / [Bridge] / All systems go, sun hasn't died / Deep in my bones, straight from inside / [Pre-Chorus] / I'm waking up, I feel it in my bones / Enough to make my systems blow / Welcome to the new age, to the new age / Welcome to the new age, to the new age / [Chorus] / Whoa, whoa, I'm radioactive, radioactive / Whoa, whoa, I'm radioactive, radioactive",218.0,64.0,18.7889908257,2014
57,58,My-Hitta,YG,http://genius.com/YG-My-Hitta-lyrics,"I said that I'mma ride for my / Most likely I'mma die for my / I've been grindin outside all day with my / And I ain't goin' in unless I'm with my hittas / My hitta, my hitta (My hitta, my hitta) / My hitta, my hitta (My hitta, my hitta) / My hittas, my hittas (My hittas, my hittas) / My hittas, my hittas / Duh / First thing's first I love all my hittas / This rap  cracked and I involve my hittas / You lookin' for some lean, lemme call my hitta / He sell it for the high, I need all mines hitta / Some hittas smoke smoke, some hittas drink drank / Got hittas on the block with the Glock that don't think / That's a hitta back up, they in a bucket lapped up / I got to act right if you hittas wanna act up / He talkin' like a snitch no, that ain't my hitta / He trippin' off a bitch no, that ain't my hitta / Take a hitta case, yeah that's my hitta / Know him since I was eight, yeah that's my hitta / Fucked my first bitch, passed her to my hitta / Hit my first lick, passed with my hitta my hitta / Fuck them other hittas cause I'm down for my hittas / I ride for my hittas, fuck them other hittas / I said that I'mma ride for my / Most likely I'mma die for my / I've been grindin outside all day with my / And I ain't goin' in unless I'm with my hittas / My hitta, my hitta (Dope boys my hittas) / My hitta, my hitta (YG my hitta) / My hittsa, my hittas (Rich Homie my hitta) / My hittas, my hittas (It's the motherfuckin' world) / Just know I'm down with the hittas down for me / I got 2 words for you, love and loyalty / It was me and my hitta, trippin' on a half a B / When we used to hit a mall and buy everything we see / Me and my down ass hitta gettin' twisted / Hitta get to trippin', knock the gravy out your biscuit / Just know I fucked with you the long way, my hitta / So when I see you out I'm like, ""Hey, my hitta!"" / Drink that act right by the case, my hittas / Drink that act right and get straight with my hittas / Me and my hitta ridin' dirty trynna chase them figures / Who got the yopper, who got the yola? Don't matter, go figure / I said that I'mma ride for my (whats up) / Most likely I'mma die for my / I've been grindin outside all day with my / And I ain't goin' in unless I'm with my hittas / My hitta, my hitta / My hitta, my hitta (YG my hitta) / My hittas, my hittas (Rich Homie my hitta) / My hittas, my hittas (my my my) / My homie got K, my homie got weight / My homie fronted me, he the reason I'm straight / My homie got a house, my homie got a lake / My homie we eatin', my homie get a plate / And we're still hittin' licks, my hitta, my hitta / Runnin' off a hitta shit, my hitta, my hitta / I fucked a hitta bitch with my hitta, my hitta / If a hitta talkin' shit then he ain't my hitta / My hitta, my hitta (My hitta, my hitta) / Yg my hitta and I ain't goin' in, ain't trynna leave my hittas / Shawty seein' me and want to leave with a hitta / But it wasn't enough room cause I came with my hittas / My hittas, my hittas / I need a set of wings cause I'm too fly, hitta / And I'm all about my business like a suit and tie hitta / I ride for my hittas (Believe that) / I said that I'mma ride for my / Most likely I'mma die for my / I've been grindin outside all day with my / And I ain't goin' in unless I'm with my hittas / My hitta, my hitta / My hitta, my hitta / My hittas, my hittas / My hittas, my hittas / My hitta, my hitta / My hitta, my hitta / My hitta, my hitta",624.0,189.0,57.2451923077,2014
58,59,Cool-Kids,Echosmith,http://genius.com/Echosmith-Cool-Kids-lyrics,"[Verse 1] / She sees them walking in a straight line, that's not really her style / They all got the same heartbeat, but hers is falling behind / Nothing in this world could ever / Bring them down / Yeah, they're invincible, and she's just in the background / And she says... / [Hook] / I wish that I could be like the cool kids / Cause all the cool kids, they seem to fit in / I wish that I could be like the cool kids / Like the cool kids / [Verse 2] / He sees them talking with a big smile, but they haven't got a clue / Yeah, they're living the good life, can't see what he is going through / They're driving fast cars, but they don't know where they're going / In the fast lane, living life without knowing / And he says... / [Hook] / I wish that I could be like the cool kids / Cause all the cool kids, they seem to fit in / I wish that I could be like the cool kids / Like the cool kids / I wish that I could be like the cool kids / Cause all the cool kids, they seem to get it / I wish that I could be like the cool kids / Like the cool kids / [Bridge] / And they said... / [Hook] / I wish that I could be like the cool kids / Cause all the cool kids, they seem to fit in / I wish that I could be like the cool kids / Like the cool kids / I wish that I could be like the cool kids / Cause all the cool kids, they seem to fit in / I wish that I could be like the cool kids / Like the cool kids / I wish that I could be like the cool kids / Cause all the cool kids, they seem to get it / I wish that I could be like the cool kids / Like the cool kids / Like the cool kids",305.0,84.0,23.1344262295,2014
59,60,Hey-Brother,Avicii,http://genius.com/Avicii-Hey-Brother-lyrics,"[Verse 1] / Hey Brother! There's an endless road to be discovered / Hey Sister! Know the water's sweet but blood is thicker / Oh! If the sky comes falling down / For you / There's nothing in this world I wouldn't do / [Verse 2] / Hey Brother! Do you still believe in one another? / Hey Sister! Do you still believe in love? I wonder / Oh! If the sky comes falling down / For you / There's nothing in this world I wouldn't do / [Chorus] / What if I'm far from home? Oh Brother, I will hear you call! / What if I lose it all? Oh Sister, I will help you out! / Oh! If the sky comes falling down / For you / There's nothing in this world I wouldn't do / [Beat break] / [Verse 3] / Hey Brother! There's an endless road to rediscover / Hey Sister! Do you still believe in love? I wonder / Oh! If the sky comes falling down / For you / There's nothing in this world I wouldn't do / [Chorus] / What if I'm far from home? Oh Brother, I will hear you call! / What if I lose it all? Oh Sister, I will help you out! / Oh! If the sky comes falling down / For you / There's nothing in this world I wouldn't do",193.0,55.0,15.6735751295,2014
60,61,Trumpets,Jason-Derulo,http://genius.com/Jason-Derulo-Trumpets-lyrics,"[Produced by Jason Derulo and Jon Bellion] / [Video by Jason Derulo and Colin Tilley] / [Hook] / Every time that you get undressed / I hear symphonies in my head / I wrote this song just looking at you oh, oh / Yet the drums they swing low / And the trumpets they go / And the trumpets they go / Yeah the trumpets they go / Da da, da ra ra da, da, da / Da, ra, ra, ra, da, da / Da da, da ra ra da, da, da / Da, ra, ra, ra, da, da / They go / [Verse 1] / Is it weird that I hear / Violins whenever you’re gone / Is it weird that your ass / Remind me of a Kanye West song? / Kanye West song / Is it weird that I hear / Trumpets when you’re turning me on? / Turning me on / Is it weird that your bra / Remind me of a Katy Perry song? / [Hook] / Every time that you get undressed / I hear symphonies in my head / I wrote this song just looking at you oh, oh / Yet the drums they swing low / And the trumpets they go / And the trumpets they go / Yeah the trumpets they go / [Verse 2] / Is it weird that I hear / Angels every time that you moan? / Time that you moan / Is it weird that your eyes / Remind me of a Coldplay song? / Coldplay song / Is it weird that I hear / Trumpets when you’re turning me on? / Turning me on / [Hook] / Every time that you get undressed / I hear symphonies in my head / I wrote this song just looking at you oh, oh / Yet the drums they swing low / And the trumpets they go (Acapella on 'em) / They go, oh-ooh, yeah / Come on, come on, come on / They go",260.0,66.0,16.7538461538,2014
61,62,Animals,Maroon-5,http://genius.com/Maroon-5-Animals-lyrics,"[Chorus] / Baby, I'm preying on you tonight / Hunt you down, eat you alive / Just like animals, animals, like animals-mals / Maybe you think that you can hide / I can smell your scent for miles / Just like animals, animals, like animals-mals / Baby, I'm... / [Verse 1] / So what you trying to do to me? / It's like we can't stop, we're enemies / But we get along when I'm inside you / You're like a drug that's killing me / I cut you out entirely / But I get so high when I'm inside you / [Pre-Chorus] / Yeah, you can start over, you can run free / You can find other fish in the sea / You can pretend it's meant to be / But you can't stay away from me / I can still hear you making that sound / Taking me down, rolling on the ground / You can pretend that it was me, but no, oh / [Chorus] / Baby, I'm preying on you tonight / Hunt you down, eat you alive / Just like animals, animals, like animals-mals / Maybe you think that you can hide / I can smell your scent for miles / Just like animals, animals, like animals-mals / Baby, I'm... / [Verse 2] / So if I run, it's not enough / You're still in my head, forever stuck / So you can do what you wanna do / I love your lies, I'll eat 'em up / But don't deny the animal / That comes alive when I'm inside you / [Pre-Chorus] / Yeah, you can start over, you can run free / You can find other fish in the sea / You can pretend it's meant to be / But you can't stay away from me / I can still hear you making that sound / Taking me down, rolling on the ground / You can pretend that it was me, but no, oh / [Chorus] / Baby, I'm preying on you tonight / Hunt you down, eat you alive / Just like animals, animals, like animals-mals / Maybe you think that you can hide / I can smell your scent for miles / Just like animals, animals, like animals-mals / Baby, I'm... / [Bridge] / Don't tell no lies, lie, lie, lie / You can't deny-ny-ny-ny / The beast inside, si-si-side / Yeah, yeah, yeah / No girl don't lie, lie, lie, lie / You can't deny-ny-ny-ny / The beast inside, si-si-side / Yeah, yeah, yeah / [Breakdown] / Just like animals, animals, like animals-mals / Just like animals, animals, like animals-mals / [Chorus] / Baby, I'm preying on you tonight / Hunt you down, eat you alive / Just like animals, animals, like animals-mals / Maybe you think that you can hide / I can smell your scent for miles / Just like animals, animals, like animals-mals / Baby, I'm... / [Bridge] / Don't tell no lies, lie, lie, lie / You can't deny-ny-ny-ny / The beast inside, si-si-side / Yeah, yeah, yeah / No girl don't lie, lie, lie, lie / You can't deny-ny-ny-ny / The beast inside, si-si-side / Yeah, yeah, yeah",439.0,112.0,28.5740318907,2014
62,63,Burnin-It-Down,Jason-Aldean,http://genius.com/Jason-Aldean-Burnin-It-Down-lyrics,"[Verse 1] / You slip your finger through the tear in my t-shirt / You stirrin' up dirty in the back of my mind / You keep on flirtin', cause you know that it's workin' / You stuck in my head girl writing the lines / Couldn't sing this song without you if I tried / Let's light it up like it's our last night / [Chorus 1] / We're just hanging around / Burnin' it down / Sippin' on some cold Jack Daniel's / Jammin' to some old Alabama with you baby / Laying right here naked in my bed / I'm just doing my thing / You love it when I sing / Say it makes you feel like an angel / We about to get a little tangled up right about now / So girl let's keep burnin' it down / Burnin' it down, burnin' it down / [Verse 2] / Girl when you want it / You know that I'm on it / You know that I love lovin' up on you / Let's hit the switch and let our shadows dance / And light it up like it's our last chance / [Chorus 2] / We're just hanging around / Burnin' it down / Sippin' on some cold Jack Daniel's / Jammin' to some old Alabama with you baby / Laying right here dreamin' in my bed / I'm just doing my thing / You love it when I sing / Say it makes you feel like an angel / We about to get a little tangled up right about now / So girl let's keep burnin' it down / Burnin' it down, burnin' it down / Burnin' it down, burnin' it down / [Bridge] / I wanna rock it all night / Baby girl will you rock it out with me? / I wanna crawl through the dark / Just to feel your heartbeat against me / [Chorus 1] / We're just hanging around / Burnin' it down / Sippin' on some cold Jack Daniel's / Jammin' to some old Alabama with you baby / Laying right here naked in my bed / I'm just doing my thing / You love it when I sing / Say it makes you feel like an angel / We about to get a little tangled up right about now / So girl let's keep burnin' it down / Burnin' it down, burnin' it down / [Outro] / I wanna rock it all night / Baby girl will you rock it out with me? / I wanna crawl through the dark / Just to feel your heartbeat against me",374.0,112.0,33.5401069519,2014
63,64,Play-It-Again,Luke-Bryan,http://genius.com/Luke-Bryan-Play-It-Again-lyrics,"[Verse 1] / She was sittin' all alone over on the tailgate / Tan legs swingin' by a Georgia plate / I was lookin' for her boyfriend / Thinkin', ""no way she ain't got one"" / Soon as I sat down I was fallin' in love / Tryin' to pour a little sugar in her Dixie cup / Talkin' over the speakers in the back of that truck / She jumped up and cut me off / [Chorus] / She was like, ""oh my God, this is my song / I've been listenin' to the radio all night long / Sittin' 'round waitin' for it to come on and here it is"" / She was like, ""come here, boy, I wanna dance!"" / 'Fore I said a word, she was takin' my hand / Spinnin' me around till it faded out / And she gave me a kiss / And she said, ""play it again, play it again, play it again"" / And I said, ""play it again, play it again, play it again"" / [Verse 2] / I'd gave that DJ my last dime / If he would have played it just one more time / But a little while later / We were sittin' in the drive in my truck / Before I walked her to the door / I was scannin' like a fool AM, FM, XM too / But I stopped real quick when I heard that groove / Man, you should have seen her light up / [Chorus 2] / She was like, ""oh my God, this is my song / We've been listenin' to the radio all night long / I can't believe that it came back on, but here it is"" / She was like, ""come here boy, I wanna dance!"" / ' / Fore I said a word, she was takin' my hand / Spinnin' in the headlights she gave me a goodnight kiss / And I said, ""play it again, play it again, play it again"" / [Bridge] / And she said, ""play it again, play it again, play it again"" / The next Friday night we were sittin' out under the stars / You should have seen her smile when I broke out my guitar / [Chorus 3] / She was like, ""oh my God, this is my song / I've been listenin' to the radio all night long / Sittin' 'round waitin' for it to come on and here it is"" / She was like, ""come here boy, I wanna dance!"" / 'Fore I said a word, she was takin' my hand / Spinnin' in the headlights she gave me a goodnight kiss / And she said, ""play it again, play it again, play it again"" / And I said, ""play it again, play it again, play it again"" / [Outro] / Yeah play it again, play it again, play it again / Somebody play it again, play it again, play it again",433.0,149.0,51.272517321,2014
64,65,2-On,Tinashe,http://genius.com/Tinashe-2-On-lyrics,"[Produced by DJ Mustard] / [Verse 1: Tinashe] / Give me all that you got now / Make you want me cause I'm hot now / I'm gone, so faded I'm on one / Bang bang, pop off like a long gun / [Pre-hook: Tinashe] / If you a lame, nigga you ain't making no noise / Get faded, turn up with the big boys / Live fast, die young that's my choice / Get money, get money like an invoice / We can mob all in the whip / Make the money make a grip / I be stuntin' with my clique / Getting faded 'till we trip (oh) / [Hook: Tinashe] / Man, I love to get on / I love to get 2 on / When the drink be too strong / When the tree be way too strong / Get faded, turn up, bruh / Pour it on up 'till I can't even think no more / Get ratchet, go dumb then go more dumb then / We can keep it lit, let's roll / I love to get 2 on / Let-let... let's roll / I love to get 2 on, I love to / Let-let-let's roll / Let-let-let's roll / [Verse 2: Tinashe] / Yea we can get active / And all my bitches attractive / We go, you know who we are now / Get high, hotbox in my car now / [Pre-hook: Tinashe] / If you a lame, nigga you ain't making no noise / Get faded, turn up with the big boys / Live fast, die young that's my choice / Get money, get money like an invoice / We can mob all in the whip / Make the money make a grip / I be stuntin' with my clique / Getting faded 'till we trip (oh) / [Hook: Tinashe] / Man, I love to get on / I love to get 2 on / When the drink be too strong / When the tree be way too strong / Get faded, turn up, bruh / Pour it on up 'till I can't even think no more / Get ratchet, go dumb then go more dumb then / We can keep it lit, let's roll / I love to get 2 on / Let-let... let's roll / I love to get 2 on, I love to / Let-let-let's roll / Let-let-let's roll / [Verse 3: ScHoolboy Q] / UH, pull your panties down from under you / Beat tHat pussy up, make you wanna Holla Q / Drunk tHan a bitcH / , / HigH on tHat Mary Jane / Pussy in my moutH, pussy on my pinky ring / Nasty, baby me do it in tHe backseat / Swear tHis marijuana keep it cracking / LigHts, camera, action, I ain't doing notHing 'til tHe casH in / Money, money, money, weed, fasHion / Draped up and dripped out, keep tHe trees passing / Girl toot tHat tHing up, fuck me, fuck rapping / Days of our lives so clap, clap that cake / Spreading your tHigHs I pump, pump your brakes / , / ay / [Bridge: Tinashe] / Just give me the trees and we can smoke it ya / Just give me the drink and we can pour it ya / And my enemies, they see me living now / And if you roll with me, then you'll be winning now, oh / [Hook: Tinashe] / Man, I love to get on / I love to get 2 on / When the drink be too strong / When the tree be way too strong / Get faded, turn up, bruh / Pour it on up 'till I can't even think no more / Get ratchet, go dumb then go more dumb then / We can keep it lit, let's roll / I love to get 2 on / Let-let... let's roll / I love to get 2 on, I love to / Let-let-let's roll / Let-let-let's roll",548.0,181.0,59.7828467153,2014
65,66,Dirt,Florida-Georgia-Line,http://genius.com/Florida-Georgia-Line-Dirt-lyrics,"[Intro] / I'll tell you something, 1968 was just another year, the fields needed tilling and there wasn't enough rain. But it was the first year Rosie started bringing my lunch out to the field every day / [Verse 1] / You get your hands in it / Plant your roots in it / Dusty head light, dance with your boots in it (dirt) / You write her name on it / Spin your tires on it / Build your corn field, whiskey, bonfires on it (dirt) / You bet your life on it, yeah / It's that... / [Chorus] / Elm shade, red rust clay you grew up on / That plowed up ground, that your dad damned his luck on / That post game party field you circle up on / And when it rains you get stuck on / Drift a cloud back behind county roads that you run up / And mud on her jeans that she peeled off and hung up / Her blue-eyed summertime smile looks so good that it hurts / Makes you wanna build a 10 percent down white picket fence house on this dirt / [Interlude 1] / Rosie and I had five children, one died at birth, they were tough times, tough years, did okay / [Verse 2] / You've mixed some sweat with it / Taking a shovel to it / You've stuck some crosses and some painted / Goal posts through it (dirt) / You know you came from it (dirt) / And some day you'll return to / [Chorus ] / [Interlude 2] / I asked Rosie one time if she wanted to travel to see the world, and no she said ""the world comes right to my window every day""... Even if it's broken / (You know you came from it (dirt, dirt) And some day you'll return to) / [Chorus] / [Outro] / Makes you wanna build a 10 percent down white picket fence house on this dirt / [Interlude 3] / See Rosie was right about two things: you don't have to see the world to be worldly, just raise good children, make good enough pies and the world will come right to your kitchen window. She's right about something else too, I built that baseball diamond way too close to the kitchen / ( / You know you came from it and some day you'll return to it / )",326.0,184.0,103.852760736,2014
66,67,Love-Runs-Out,OneRepublic,http://genius.com/OneRepublic-Love-Runs-Out-lyrics,"[Verse 1] / I'll be your light, your match, your burning sun / I'll be the bright, in black, that's making you run / And we'll feel alright, and we'll feel alright / Cuz we'll work it out, yeah we'll work it out / I'll be doing this, if you had a doubt / Til the love runs out, 'til the love runs out / [Verse 2] / I'll be your ghost, your game, your stadium / I'll be your fifty-thousand clapping like one / And I feel alright, and I feel alright / Cuz I worked it out, yeah I worked it out / I'll be doin' this, if you had a doubt / Til the love runs out, 'til the love runs out / [Chorus] / I got my mind made up / , Man I can't let go / I'm killing every second 'til it saves my soul / I'll be running, I'll be running / Til the love runs out / 'til the love runs out / And we'll start a fire, and we'll shut it down / Til the love runs out / 'til the love runs out / [Verse 3] / There's a maniac out in front of me / Got an angel on my shoulder, and Mephistopheles / But mama raised me good, Mama raised me right / Mama said ""do what you want, say prayers at night"" / And I'm saying them, cuz I'm so devout / Til the love runs out / 'til the love runs out, yeah / [Chorus] / I got my mind made up, man, I can't let go / I'm killing every second 'til it saves my soul / (Ooh) I'll be running / (Ooh) I'll be running / 'Til the love runs out / 'til the love runs out / And we'll start a fire, and we'll shut it down / 'Til the love runs out / 'til the love runs out / [Bridge] / Ooh, we all want the same thing / Ooh, we all run for something / Run for God, for fate / For love, for hate / For gold, for rust / For diamonds, for dust / I'll be your light, your match, your burning sun / I'll be the bright in black that's making you run / [Chorus] / I got my mind made up, man, I can't let go / I'm killing every second 'til it saves my soul / (Ooh) I'll be running / (Ooh) I'll be running / 'Til the love runs out / 'til the love runs out / And we'll start a fire, and we'll shut it down / 'Til the love runs out / 'til the love runs out / [Verse 1 - Outro Variation] / I'll be your light, your match, your burning sun / I'll be the bright, in black that's making you run / And we'll feel alright, and we'll feel alright / Cause we'll work it out, yes we'll work it out / And we'll start a fire, and we'll shut it down / Til the love runs out / 'til the love runs out / Til the love runs out",441.0,114.0,29.4693877551,2014
67,68,Bottoms-Up,Brantley-Gilbert,http://genius.com/Brantley-Gilbert-Bottoms-Up-lyrics,"[Verse 1] / I see you and me riding like Bonnie and Clyde / Going 95, burning down 129, yeah / Looking for the law, while push my luck / She's riding shotgun like it ain't no thing / Turn the radio up so the girl can sing, right / Pull into the party like ""y'all wassup?"" / [Chorus] / Tonight is / bottoms up / , up / Throw it on down / Rock this quiet, little country town, get up / Drop a tailgate on ya truck / Find a / keg / and fill ya cup up / Kick it on back / Pretty little mama looking at ya like that / Make ya wanna slide on in like ""girl, what's up?"" / [Post-Chorus] / Yeah, tonight is bottoms up up up / Get em up / Tonight is bottoms up up up / Get em up / [Verse 2] / Damn girl, I gotta tip my hat / Never thought a country song would make you move like that, yeah / And she's doing it in Daisy Dukes, / girl / She's got ya tapping on a boy's shoulder / ""Hey dog, check this out"" / And that's how girl do it in / the Dirty South / , yeah / She'll have you on your knee ""can I marry you?"" / Yeah / [Chorus] / Tonight is bottoms up, up / Throw it on down / Rock this quiet, little country town, get up / Drop a tailgate on ya truck / Find a keg and fill ya cup up / Kick it on back / Pretty little mama looking at ya like that / Make ya wanna slide on in like ""girl, what's up?"" / [Post-Chorus] / Yeah, tonight is bottoms up up up / Get em up / Tonight is bottoms up up up / Get em up / [Bridge] / Get em up / Get em up / (Hey y'all whatever ya sippin get it up in the air this time / Bottoms up) / Let's give a toast to the good times / All y’all get your drinks up high / Everybody feeling alright / Damn right / Cause / [Chorus] / Tonight is bottoms up, up / Throw it on down / Rock this quiet, little country town, get up / Drop a tailgate on ya truck / Find a keg and fill ya cup up / Kick it on back / Pretty little mama looking at ya like that / Make ya wanna slide on in like ""girl, what's up?"" / [Chorus] / Tonight is bottoms up, up / Throw it on down / Rock this quiet, little country town, get up / Drop a tailgate on ya truck / Find a keg and fill ya cup up / Kick it on back / Pretty little mama looking at ya like that / Make ya wanna slide on in like ""girl, what's up?"" / [Post-Chorus] / Yeah, tonight is bottoms up up up / Get em up / Tonight is bottoms up up up / Get em up",412.0,126.0,38.5339805825,2014
68,69,Shower,Becky-G,http://genius.com/Becky-G-Shower-lyrics,"[Verse 1] / I don't know, it's just something about ya / Got me feelin' like I can't be without ya / Anytime someone mention your name / I be feelin' as if I'm around ya / Ain't no words to describe you baby / All I know is that you take me high / Can you tell that you drive me crazy? / Cause I can't get you out my mind / [Pre-Chorus] / Think of you when I'm going to bed / When I wake up, think of you again / You are my homie, lover and friend / Exactly why / [Chorus] / You light me up inside / Like the 4th of July / Whenever you're around / I always seem to smile / And people ask me how / Well you're the reason why / I'm dancing in the mirror / And singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / [Verse 2] / All I want, all I need is your lovin' / Baby you make me hot like an oven / Since you came, you know what I discovered? / Baby, I don't need me another / No, no, all I know / Only you got me feeling so / And you know that I got to have ya / And I don't plan to let you go / [Pre-Chorus] / Think of you when I'm going to bed / When I wake up, think of you again / You are my homie, lover and friend / Exactly why / [Chorus] / You light me up inside / Like the 4th of July / Whenever you're around / I always seem to smile / And people ask me how / Well you're the reason why / I'm dancing in the mirror / And singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / [Bridge] / Oh, oh / There ain't no guarantee / But I'll take chance on we / Baby let's take our time / (Singing in the shower) / And when the times get rough / There ain't no givin' up / Cause it just feel so right / (Singing in the shower) / Don't care what others say / If I got you, I'm straight / You'll bring my heart to life / Yeah / [Chorus] / You light me up inside / Like the 4th of July / Whenever you're around / I always seem to smile / And people ask me how / Well you're the reason why / I'm dancing in the mirror / And singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / La-da-dee, la-da-da, la-da-da / Singing in the shower / La-da-dee, la-da-da, la-da-da",389.0,141.0,51.1079691517,2014
69,70,Me-and-My-Broken-Heart,Rixton,http://genius.com/Rixton-Me-and-My-Broken-Heart-lyrics,"[Chorus] / All I need's a little love in my life / All I need's a little love in the dark / A little but I'm hoping it might kick start / Me and my broken heart / I need a little loving tonight / Hold me so I'm not falling apart / A little but I'm hoping it might kick start / Me and my broken heart / [Verse 1] / Yeah... / Shotgun, aimed at my heart, you got one / Tear me apart and then some / How do we call this love? / I try to run away but your eyes / Tell me to stay oh why / Why do we call this love? / [Pre-Chorus] / It seems like we've been losing control / Somebody tell me I'm not alone / When I say / [Chorus] / All I need's a little love in my life / All I need's a little love in the dark / A little but I'm hoping it might kick start / Me and my broken heart / I need a little loving tonight / Hold me so I'm not falling apart / A little but I'm hoping it might kick start / Me and my broken heart / [Verse 2] / Maybe some part of you just hates me / You pick me up and play me / How do we call this love? / One time tell me you need me tonight / To make it easy, you lie / And say it's all for love? / [Pre-Chorus] / It seems like we've been losing control / Somebody tell me I'm not alone / When I say / [Chorus] / All I need's a little love in my life / All I need's a little love in the dark / A little but I'm hoping it might kick start / Me and my broken heart / I need a little loving tonight / Hold me so I'm not falling apart / A little but I'm hoping it might kick start / Me and my broken heart / [Bridge] / Me and my broken / Yeah, yeah, yeah / Me and my broken / Yeah, yeah, yeah / How do we call this? / It's just me / It's just me / It's just me / Me and my broken heart / [Chorus] / All I need's a little love in my life / All I need's a little love in the dark / A little but I'm hoping it might kick start / Me and my broken heart / I need a little loving tonight / Hold me so I'm not falling apart / A little but I'm hoping it might kick start / Me and my broken heart",383.0,91.0,21.6214099217,2014
70,71,Animals,Martin-Garrix,http://genius.com/Martin-Garrix-Animals-lyrics,We're the fuckin' animals / We're the fuckin' animals,8.0,4.0,2.0,2014
